id,title,identifier,publisher,language,format,description,date_issued,date_modified,date_valid,audience,coverage,subject,type,license,regulatory_topics,status,date_uploaded_to_orp,has_format,is_format_of,has_version,is_version_of,references,is_referenced_by,has_part,is_part_of,is_replaced_by,replaces,related_legislation
Ra1Xv6Bs,Emergency backup diesel engines on installations: best available techniques (BAT),https://www.gov.uk/guidance/emergency-backup-diesel-engines-on-installations-best-available-techniques-bat,Environment Agency,eng,HTML,"BAT for diesel engines on an installation that are classed as new medium combustion plant, operating up to 500 hours a year that are exempt from emission limit values (ELVs).",21/08/2023,09/04/2021,09/04/2021,"Generator Users
Construction Companies",GB-ENG,"27110
25300
41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38119",Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Diesel Engines
Emergency backup
Pollution
Environmental Impact",Active,,,,,,,,,,,,
Cl8Gx4Ti,Apply to build a new hydropower scheme,https://www.gov.uk/guidance/new-hydropower-scheme-apply-to-build-one,Environment Agency,eng,HTML,"The licences and permits you need, the documents you must prepare, and how to apply to build a hydropower scheme.",10/02/2016,09/04/2021,09/04/2021,Construction Companies,GB-ENG,"41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38121",Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Hydropower
Permits
Clean Energy",Active,,,,,,"https://www.gov.uk/guidance/fish-pass-approval
https://www.gov.uk/guidance/flood-risk-activities-environmental-permits
https://www.gov.uk/guidance/get-advice-before-you-apply-for-a-water-abstraction-or-impounding-licence
https://www.gov.uk/government/publications/water-resources-licences-when-and-how-you-are-charged
https://www.gov.uk/guidance/comply-with-your-water-abstraction-or-impounding-licence",,,,,,
Zq4Ek6Nh,T9 waste exemption: recovering scrap metal,https://www.gov.uk/guidance/waste-exemption-t9-recovering-scrap-metal,Environment Agency,eng,HTML,"The T9 exemption allows you to treat scrap metal for handling or recovery by sorting, grading, shearing by manual feed, baling, crushing or cutting with handheld equipment.",28/04/2014,09/04/2021,09/04/2021,"Construction Companies
Scrapyards",GB-ENG,"41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38122
38320
46770",Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Waste
Recycling
Permits",Active,,,,,,"https://www.gov.uk/guidance/waste-exemption-u16-using-depolluted-end-of-life-vehicles-for-parts
https://www.gov.uk/guidance/s2-waste-exemption-storing-waste-in-a-secure-place
https://www.gov.uk/guidance/waste-exemption-u3-construction-of-entertainment-or-educational-installations
https://www.gov.uk/guidance/waste-exemption-u9-using-waste-to-manufacture-finished-goods
https://www.gov.uk/guidance/register-your-waste-exemptions-environmental-permits",,,,,,
Nl7Qn2Nh,T32 waste exemption: treatment of waste in a biobed or biofilter,https://www.gov.uk/guidance/waste-exemption-t32-treatment-of-waste-in-a-biobed-or-biofilter,Environment Agency,eng,HTML,The T32 exemption allows you to treat non-hazardous pesticide washings in a biobed or biofilter.,28/04/2014,09/04/2021,09/04/2021,Farmers,GB-ENG,"01500
01621
01629",Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Waste
Recycling
Permits
Pesticides",Active,,,,,,"https://www.gov.uk/guidance/groundwater-source-protection-zones-spzs
https://www.gov.uk/guidance/waste-exemption-t29-treatment-of-non-hazardous-pesticide-washings-by-carbon-filtration-for-disposal
https://www.gov.uk/guidance/waste-exemption-u10-spreading-waste-to-benefit-agricultural-land
https://www.gov.uk/guidance/waste-exemption-u11-spreading-waste-to-benefit-non-agricultural-land
https://www.gov.uk/guidance/register-your-waste-exemptions-environmental-permits",,,,,,
Ae8Es9Np,D8 waste exemption: burning waste at a port under a Plant Health Notice,https://www.gov.uk/guidance/d8-waste-exemption-burning-waste-at-a-port-under-a-plant-health-notice,Environment Agency,eng,HTML,"The D8 exemption allows you to burn plant tissue waste, wood packaging and packing material waste at a port when a Plant Health Notice has been issued, to prevent the spread of plant diseases.",12/09/2019,09/04/2021,09/04/2021,Port Authorities,GB-ENG,"50200
50400
52101",Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Waste
Plant Waste
Ports
Plant Diseases",Active,,,,,,https://www.gov.uk/guidance/register-your-waste-exemptions-environmental-permits,,,,,,"https://www.legislation.gov.uk/uksi/2005/2530
https://www.legislation.gov.uk/wsi/2006/1344/made
https://www.legislation.gov.uk/uksi/2005/2517
https://www.legislation.gov.uk/wsi/2006/1643
https://www.legislation.gov.uk/ukpga/1979/2"
Ob2Gs7Og,Send environmental permit application information in stages,https://www.gov.uk/guidance/send-environmental-permit-application-information-in-stages,Environment Agency,eng,HTML,How to request a longer timetable for the Environment Agency to assess if your proposal can be 'duly made'.,21/02/2024,09/04/2021,09/04/2021,"Permit Applicants
Construction Companies",GB-ENG,"41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38122
38320
46770
01500
01621
01629
36000",Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Waste
Recycling
Permits",Active,,,,,,https://www.gov.uk/government/publications/environmental-permits-and-abstraction-licences-tables-of-charges,,,,,,
Ks5Rr3Xz,Water Framework Directive assessment: estuarine and coastal waters,https://www.gov.uk/guidance/water-framework-directive-assessment-estuarine-and-coastal-waters,Environment Agency,eng,HTML,How to assess the impact of your activity in estuarine (transitional) and coastal waters for the Water Framework Directive (WFD). The guidance is called Clearing the Waters for All.,15/12/2016,09/04/2021,09/04/2021,Construction Companies,GB,"41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38121",Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Water Quality
Environmental Impact",Active,,,,,,"https://www.gov.uk/government/publications/self-service-marine-licensing
https://www.gov.uk/guidance/fast-track-and-accelerated-licensing
https://www.gov.uk/government/publications/list-of-chemicals-for-water-framework-directive-assessments
https://www.gov.uk/guidance/surface-water-pollution-risk-assessment-for-your-environmental-permit",,,,,,
Pt9Ej9Xt,Open loop heat pump systems: apply to install one,https://www.gov.uk/guidance/open-loop-heat-pump-systems-permits-consents-and-licences,Environment Agency,eng,HTML,"The environmental permit, consent and licence you may need before you install a ground source or surface water source heating or cooling system.",01/02/2016,09/04/2021,09/04/2021,Construction Companies,GB-ENG,"41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38121",Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Pumps
Water Quality
Environmental Impact
Ground Water",Active,,,,,,"https://www.gov.uk/guidance/closed-loop-ground-source-heating-and-cooling-systems-when-you-need-a-permit
https://www.gov.uk/guidance/deep-geothermal-energy-regulation
https://www.gov.uk/guidance/water-management-apply-for-a-water-abstraction-or-impoundment-licence
https://www.gov.uk/government/publications/water-resources-licences-when-and-how-you-are-charged

https://www.gov.uk/guidance/groundwater-source-protection-zones-spzs
https://www.gov.uk/government/publications/standard-rules-sr2010-number-2-discharge-to-surface-water
https://www.gov.uk/guidance/get-advice-before-you-apply-for-an-environmental-permit
https://www.gov.uk/guidance/discharges-to-surface-water-and-groundwater-environmental-permits
https://www.gov.uk/guidance/control-and-monitor-emissions-for-your-environmental-permit
https://www.gov.uk/guidance/develop-a-management-system-environmental-permits
https://www.gov.uk/guidance/get-advice-before-you-apply-for-a-water-abstraction-or-impounding-licence
https://www.gov.uk/guidance/get-advice-before-you-apply-for-an-environmental-permit
https://www.gov.uk/guidance/flood-risk-activities-environmental-permits
https://www.gov.uk/guidance/how-youll-be-regulated-environmental-permits
https://www.gov.uk/guidance/change-a-water-abstraction-or-impoundment-licence
https://www.gov.uk/guidance/change-transfer-or-cancel-your-environmental-permit",,,,,,
Zu5Yt1Gc,U16 waste exemption: using depolluted end-of-life vehicles for parts,https://www.gov.uk/guidance/waste-exemption-u16-using-depolluted-end-of-life-vehicles-for-parts,Environment Agency,eng,HTML,The U16 exemption allows you to reuse the parts from depolluted end-of-life vehicles in other vehicles.,28/04/2014,09/04/2021,09/04/2021,"Construction Companies
Scrapyards",GB-ENG,"41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38122
38320
46770",Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Vehicles
Scrap
Recycling
Waste",Active,,,,,,"https://www.gov.uk/guidance/waste-exemption-t9-recovering-scrap-metal
https://www.gov.uk/guidance/register-your-waste-exemptions-environmental-permits",,,,,,
Tm4Km8Md,Depositing dredged waste on land,https://www.gov.uk/guidance/depositing-dredged-waste-on-land,Environment Agency,eng,HTML,This guide is for anyone who dredges inland waterways and wants to deposit the dredged waste on land. It does not apply to hydrodynamic dredging or waste disposal at sea.,21/04/2021,09/04/2021,09/04/2021,"Construction Companies
Water Companies
Dredging Companies",GB-ENG,"36000
41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38121",Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Dredging
Waterways
River Construction",Active,,,,,,"https://www.gov.uk/guidance/do-i-need-a-marine-licence
https://www.gov.uk/guidance/d1-waste-exemption-depositing-waste-from-dredging-inland-waters
https://www.gov.uk/guidance/u1-waste-exemption-use-of-waste-in-construction
https://www.gov.uk/guidance/waste-exemption-u10-spreading-waste-to-benefit-agricultural-land
https://www.gov.uk/guidance/waste-exemption-u11-spreading-waste-to-benefit-non-agricultural-land
https://www.gov.uk/guidance/register-your-waste-exemptions-environmental-permits
https://www.gov.uk/government/publications/the-meaning-of-place-under-the-new-waste-exemption-system
https://www.gov.uk/guidance/waste-environmental-permits#check-if-you-can-get-a-standard-rules-permit
https://www.gov.uk/guidance/hazardous-waste-segregation-and-mixing",,,,,,https://www.legislation.gov.uk/uksi/2016/1154/schedule/3/made
Tr4Hd3Wh,"Get environmental advice on neighbourhood plans, development orders and community right to build orders",https://www.gov.uk/guidance/consulting-on-neighbourhood-plans-and-development-orders,Environment Agency,eng,HTML,"Find out which environmental agencies you need to consult about your neighbourhood plan, neighbourhood development order or CRTBO.",29/03/2015,09/04/2021,09/04/2021,"Town Councils
Parish Councils
Community Organizations
Neighbourhood Forums",GB-ENG,"41201
41202",Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Planning
Neighbourhood Plans
Right to Build Orders",Active,,,,,,"https://www.gov.uk/guidance/strategic-environmental-assessment-and-sustainability-appraisal
https://www.gov.uk/guidance/neighbourhood-planning--2
https://www.gov.uk/guidance/construction-near-protected-areas-and-wildlife
https://www.gov.uk/guidance/natural-environment
https://www.gov.uk/guidance/environmental-impact-assessment
https://www.gov.uk/guidance/protected-species-how-to-review-planning-applications
https://www.gov.uk/guidance/ancient-woodland-ancient-trees-and-veteran-trees-advice-for-making-planning-decisions
https://www.gov.uk/guidance/flood-risk-and-coastal-change",,,,,,
Io4Kh7Iq,Control and monitor emissions for your environmental permit,https://www.gov.uk/guidance/control-and-monitor-emissions-for-your-environmental-permit,Environment Agency,eng,HTML,How you must control and monitor emissions from your activities that may cause pollution.,01/02/2016,09/04/2021,09/04/2021,Construction Companies,GB-ENG,"41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38121",Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Waste
Recycling
Permits
Pollution",Active,,,,,,"https://www.gov.uk/guidance/risk-assessments-for-your-environmental-permit
https://www.gov.uk/guidance/develop-a-management-system-environmental-permits
Site-specific
quality
numeric
permit
limits:
discharges
to
surface
water
and
groundwater
https://www.gov.uk/government/publications/site-specific-quality-numeric-permit-limits-discharges-to-surface-water-and-groundwater
https://www.gov.uk/guidance/risk-assessments-for-your-environmental-permit
https://www.gov.uk/government/publications/groundwater-source-protection-zones
https://www.gov.uk/government/publications/environmental-permitting-h4-odour-management
https://www.gov.uk/government/publications/water-companies-operator-self-monitoring-osm-environmental-permits
https://www.gov.uk/government/publications/waste-water-treatment-works-treatment-monitoring-and-compliance-limits
https://www.gov.uk/government/publications/m9-environmental-monitoring-of-bioaerosols-at-regulated-facilities",,,,,,
Sd2Uc3Mj,Apply for a water abstraction or impounding licence,https://www.gov.uk/guidance/water-management-apply-for-a-water-abstraction-or-impoundment-licence,Environment Agency,eng,HTML,How to apply to the Environment Agency for a water abstraction or impounding licence.,08/05/2014,09/04/2021,09/04/2021,"Construction Companies
Water Companies
Dredging Companies",GB-ENG,"36000
41201
41202
42110
42120
42130
42210
42220
42910
42990
43290
43999
39000
38121",Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Water Impounding
Water Abstraction
Permits
Licenses",Active,,,,,,"https://www.gov.uk/guidance/check-if-you-need-a-licence-to-abstract-water
https://www.gov.uk/guidance/check-if-you-need-a-licence-to-impound-water
https://www.gov.uk/guidance/trade-water-abstraction-rights
https://www.gov.uk/government/publications/abstract-or-impound-water-hydrological-information
https://www.gov.uk/government/publications/apply-for-consent-to-investigate-a-groundwater-source
https://www.gov.uk/guidance/get-advice-before-you-apply-for-a-water-abstraction-or-impounding-licence
https://www.gov.uk/guidance/safe-passage-for-eels
https://www.gov.uk/guidance/fish-pass-approval
https://www.gov.uk/guidance/apply-to-renew-a-water-abstraction-licence
https://www.gov.uk/government/publications/water-resources-licences-when-and-how-you-are-charged
https://www.gov.uk/guidance/new-hydropower-scheme-apply-to-build-one
https://www.gov.uk/guidance/open-loop-heat-pump-systems-permits-consents-and-licences
https://www.gov.uk/guidance/change-a-water-abstraction-or-impoundment-licence
https://www.gov.uk/guidance/comply-with-your-water-abstraction-or-impounding-licence",,,,,,
